id;natura_del_bene;indirizzo;numero_civico;latitudine;longitudine;identificativo_catastale;tipologia_bene_immobile;altezza;superficie_di_riferimento_mq;epoca_costruzione;vincolo_culturale_paesaggistico;natura_giuridica_del_bene;utilizzo_del_bene;finalita;tipo_detenzione_a_terzi;canone_annuale;data_decorrenza;zona_omi
694881;FABBRICATO;Via Lamberto de Bernardi;2;45.0314137;7.6382279;Accatastato - L219:::1427:80::20;Abitazione;Non Disponibile;335.0;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
694882;FABBRICATO;Via Lamberto de Bernardi;2;45.0314137;7.6382279;Accatastato - L219:::1427:80::21;Abitazione;Non Disponibile;86.0;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
694883;FABBRICATO;Via Lamberto de Bernardi;2;45.0314137;7.6382279;Accatastato - L219:::1427:80::22;Abitazione;Non Disponibile;340.0;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
694884;FABBRICATO;Via Lamberto de Bernardi;2;45.0314137;7.6382279;Accatastato - L219:::1427:80::23;Abitazione;Non Disponibile;147.0;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
694885;FABBRICATO;Via Lamberto de Bernardi;2;45.0314137;7.6382279;Accatastato - L219:::1427:80::3;Abitazione;Non Disponibile;324.0;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
694886;FABBRICATO;Via Lamberto de Bernardi;2;45.0314137;7.6382279;Accatastato - L219:::1427:80::4;Abitazione;Non Disponibile;369.0;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
694887;FABBRICATO;Via Lamberto de Bernardi;2;45.0314137;7.6382279;Accatastato - L219:::1427:80::5;Abitazione;Non Disponibile;340.0;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
694888;FABBRICATO;Via Lamberto de Bernardi;2;45.0314137;7.6382279;Accatastato - L219:::1427:80::6;Abitazione;Non Disponibile;327.0;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
694889;FABBRICATO;Via Lamberto de Bernardi;2;45.0314137;7.6382279;Accatastato - L219:::1427:80::7;Abitazione;Non Disponibile;341.0;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
694890;FABBRICATO;Via Lamberto de Bernardi;2;45.0314137;7.6382279;Accatastato - L219:::1427:80::8;Abitazione;Non Disponibile;341.0;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
694891;FABBRICATO;Via Lamberto de Bernardi;2;45.0314137;7.6382279;Accatastato - L219:::1427:80::9;Abitazione;Non Disponibile;231.0;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
694892;FABBRICATO;Via Giuseppe Barbaroux;31;45.0726799;7.6782398;Accatastato - L219:::1243:84::30;Locale commerciale, negozio;Non Disponibile;54.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività commerciale e di ristorazione;;;;
694893;FABBRICATO;Via Giuseppe Barbaroux;31;45.0726799;7.6782398;Accatastato - L219:::1243:84::31;Locale commerciale, negozio;Non Disponibile;19.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività commerciale e di ristorazione;;;;
694894;FABBRICATO;Via Giuseppe Barbaroux;31;45.0726799;7.6782398;Accatastato - L219:::1243:84::32;Locale commerciale, negozio;Non Disponibile;64.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività commerciale e di ristorazione;;;;
694895;FABBRICATO;Via Giuseppe Barbaroux;31;45.0726799;7.6782398;Accatastato - L219:::1243:84::33;Locale commerciale, negozio;Non Disponibile;64.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività commerciale e di ristorazione;;;;
694896;FABBRICATO;Via Giuseppe Barbaroux;31;45.0726799;7.6782398;Accatastato - L219:::1243:84::34;Abitazione;Non Disponibile;120.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Altro;;;;
694897;FABBRICATO;Via Giuseppe Barbaroux;31;45.0726799;7.6782398;Accatastato - L219:::1243:84::35;Abitazione;Non Disponibile;86.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Altro;;;;
694898;FABBRICATO;Via Giuseppe Barbaroux;31;45.0726799;7.6782398;Accatastato - L219:::1243:84::36;Abitazione;Non Disponibile;94.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Altro;;;;
694899;FABBRICATO;Via Giuseppe Barbaroux;31;45.0726799;7.6782398;Accatastato - L219:::1243:84::37;Abitazione;Non Disponibile;94.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Altro;;;;
694900;FABBRICATO;Via Giuseppe Barbaroux;31;45.0726799;7.6782398;Accatastato - L219:::1243:84::38;Abitazione;Non Disponibile;120.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Altro;;;;
694901;FABBRICATO;Via Giuseppe Barbaroux;31;45.0726799;7.6782398;Accatastato - L219:::1243:84::39;Abitazione;Non Disponibile;85.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Altro;;;;
694902;FABBRICATO;Via Giuseppe Barbaroux;31;45.0726799;7.6782398;Accatastato - L219:::1243:84::40;Abitazione;Non Disponibile;93.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Altro;;;;
694903;FABBRICATO;Via Giuseppe Barbaroux;31;45.0726799;7.6782398;Accatastato - L219:::1243:84::41;Abitazione;Non Disponibile;94.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Altro;;;;
694904;FABBRICATO;Via Giuseppe Barbaroux;31;45.0726799;7.6782398;Accatastato - L219:::1243:84::42;Abitazione;Non Disponibile;87.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Altro;;;;
694905;FABBRICATO;Via Giuseppe Barbaroux;31;45.0726799;7.6782398;Accatastato - L219:::1243:84::43;Abitazione;Non Disponibile;85.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Altro;;;;
694906;FABBRICATO;Via Giuseppe Barbaroux;31;45.0726799;7.6782398;Accatastato - L219:::1243:84::44;Abitazione;Non Disponibile;94.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Altro;;;;
694907;FABBRICATO;Via Giuseppe Barbaroux;31;45.0726799;7.6782398;Accatastato - L219:::1243:84::45;Abitazione;Non Disponibile;82.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Altro;;;;
694908;FABBRICATO;via s. dalmazzo;11;45.0727152;7.6774138;Accatastato - L219:::1243:85::39;Locale commerciale, negozio;Non Disponibile;11.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività commerciale e di ristorazione;;;;
694909;FABBRICATO;via s. dalmazzo;11;45.0727152;7.6774138;Accatastato - L219:::1243:85::40;Locale commerciale, negozio;Non Disponibile;16.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività commerciale e di ristorazione;;;;
694910;FABBRICATO;via s. dalmazzo;11;45.0727152;7.6774138;Accatastato - L219:::1243:85::41;Locale commerciale, negozio;Non Disponibile;35.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività commerciale e di ristorazione;;;;
694911;FABBRICATO;via s. dalmazzo;11;45.0727152;7.6774138;Accatastato - L219:::1243:85::42;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;40.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
694912;FABBRICATO;via s. dalmazzo;11;45.0727152;7.6774138;Accatastato - L219:::1243:85::43;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;50.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
694913;FABBRICATO;via s. dalmazzo;11;45.0727152;7.6774138;Accatastato - L219:::1243:85::44;Abitazione;Non Disponibile;72.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
694914;FABBRICATO;via s. dalmazzo;11;45.0727152;7.6774138;Accatastato - L219:::1243:85::45;Abitazione;Non Disponibile;98.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
694915;FABBRICATO;via s. dalmazzo;11;45.0727152;7.6774138;Accatastato - L219:::1243:85::46;Abitazione;Non Disponibile;56.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
694916;FABBRICATO;via s. dalmazzo;11;45.0727152;7.6774138;Accatastato - L219:::1243:85::47;Abitazione;Non Disponibile;44.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
694917;FABBRICATO;via s. dalmazzo;11;45.0727152;7.6774138;Accatastato - L219:::1243:85::48;Abitazione;Non Disponibile;72.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
694918;FABBRICATO;via s. dalmazzo;11;45.0727152;7.6774138;Accatastato - L219:::1243:85::49;Abitazione;Non Disponibile;98.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
694919;FABBRICATO;via s. dalmazzo;11;45.0727152;7.6774138;Accatastato - L219:::1243:85::50;Abitazione;Non Disponibile;57.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
694920;FABBRICATO;via s. dalmazzo;11;45.0727152;7.6774138;Accatastato - L219:::1243:85::51;Abitazione;Non Disponibile;44.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
694921;FABBRICATO;via s. dalmazzo;11;45.0727152;7.6774138;Accatastato - L219:::1243:85::52;Abitazione;Non Disponibile;72.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
694922;FABBRICATO;via s. dalmazzo;11;45.0727152;7.6774138;Accatastato - L219:::1243:85::53;Abitazione;Non Disponibile;98.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
694923;FABBRICATO;via s. dalmazzo;11;45.0727152;7.6774138;Accatastato - L219:::1243:85::54;Abitazione;Non Disponibile;57.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
694924;FABBRICATO;via s. dalmazzo;11;45.0727152;7.6774138;Accatastato - L219:::1243:85::55;Abitazione;Non Disponibile;44.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
694925;FABBRICATO;via s. dalmazzo;11;45.0727152;7.6774138;Accatastato - L219:::1243:85::56;Abitazione;Non Disponibile;64.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
694926;FABBRICATO;via s. dalmazzo;11;45.0727152;7.6774138;Accatastato - L219:::1243:85::57;Abitazione;Non Disponibile;88.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
694927;FABBRICATO;via s. dalmazzo;11;45.0727152;7.6774138;Accatastato - L219:::1243:85::58;Abitazione;Non Disponibile;58.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
694928;FABBRICATO;via s. dalmazzo;11;45.0727152;7.6774138;Accatastato - L219:::1243:85::59;Abitazione;Non Disponibile;46.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
694929;FABBRICATO;via milano;1;45.0733744;7.680619;Accatastato - L219:::1245:121::1;Locale commerciale, negozio;Non Disponibile;64.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;;Non Dichiarato;in concessione a titolo oneroso;81335.0;01/10/2014;
694930;FABBRICATO;via milano;1 B;45.0733744;7.680619;Accatastato - L219:::1245:121::10;Locale commerciale, negozio;Non Disponibile;164.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività commerciale e di ristorazione;;;;
694931;FABBRICATO;Via Palazzo di Città;3;45.0733744;7.680619;Accatastato - L219:::1245:121::12;Locale commerciale, negozio;Non Disponibile;27.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;;Non Dichiarato;in concessione a titolo oneroso;13152.0;01/02/2014;
694932;FABBRICATO;Via Gian Francesco Bellezia;2;45.0733744;7.680619;Accatastato - L219:::1245:121::14;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;30.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;
694933;FABBRICATO;VIA BELLEZIA GIAN FRANCESCO;SNC;45.0733744;7.680619;Accatastato - L219:::1245:121::15;Abitazione;Non Disponibile;138.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;
694934;FABBRICATO;Via Corte d'Appello;1;45.0733744;7.680619;Accatastato - L219:::1245:121::16;Abitazione;Non Disponibile;57.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;
694935;FABBRICATO;VIA CORTE D'APPELLO;SNC;45.0733744;7.680619;Accatastato - L219:::1245:121::17;Abitazione;Non Disponibile;14.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;
694936;FABBRICATO;Via Palazzo di Città;1;45.0733744;7.680619;Accatastato - L219:::1245:121::18;Abitazione;Non Disponibile;86.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;
694937;FABBRICATO;Via Palazzo di Città;1;45.0733744;7.680619;Accatastato - L219:::1245:121::19;Abitazione;Non Disponibile;88.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;
694938;FABBRICATO;via garibaldi giuseppe;14;45.0733744;7.680619;Accatastato - L219:::1245:121::23;Locale commerciale, negozio;Non Disponibile;186.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;;Non Dichiarato;in concessione a titolo oneroso;68614.0;01/02/2014;
694939;FABBRICATO;via garibaldi giuseppe;14;45.0733744;7.680619;Accatastato - L219:::1245:121::24;Locale commerciale, negozio;Non Disponibile;389.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività commerciale e di ristorazione;;;;
694940;FABBRICATO;via garibaldi giuseppe;14;45.0733744;7.680619;Accatastato - L219:::1245:121::4;Locale commerciale, negozio;Non Disponibile;25.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività commerciale e di ristorazione;;;;
694941;FABBRICATO;via garibaldi giuseppe;14;45.0733744;7.680619;Accatastato - L219:::1245:121::6;Locale commerciale, negozio;Non Disponibile;56.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività commerciale e di ristorazione;;;;
694942;FABBRICATO;via garibaldi giuseppe;14;45.0733744;7.680619;Accatastato - L219:::1245:121::7;Locale commerciale, negozio;Non Disponibile;54.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività commerciale e di ristorazione;;;;
694943;FABBRICATO;via milano;1 D;45.0733744;7.680619;Accatastato - L219:::1245:121::9;Locale commerciale, negozio;Non Disponibile;22.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività commerciale e di ristorazione;;;;
694950;FABBRICATO;VIA CORTE D'APPELLO;SNC;45.0727848;7.6812472;Accatastato - L219:::1245:132::1;Locale commerciale, negozio;Non Disponibile;24.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;;Non Dichiarato;in concessione a titolo oneroso;15296.0;01/07/2017;
694951;FABBRICATO;VIA CORTE D'APPELLO;SNC;45.0727848;7.6812472;Accatastato - L219:::1245:132::10;Locale commerciale, negozio;Non Disponibile;67.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;;Non Dichiarato;in concessione a titolo oneroso;8859.0;01/01/2009;
694952;FABBRICATO;VIA CORTE D'APPELLO;SNC;45.0727848;7.6812472;Accatastato - L219:::1245:132::11;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;21.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;
694953;FABBRICATO;VIA CORTE D'APPELLO;SNC;45.0727848;7.6812472;Accatastato - L219:::1245:132::12;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;21.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;
694954;FABBRICATO;VIA CORTE D'APPELLO;SNC;45.0727848;7.6812472;Accatastato - L219:::1245:132::2;Locale commerciale, negozio;Non Disponibile;77.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività commerciale e di ristorazione;;;;
694955;FABBRICATO;Piazza Palazzo di Città;5;45.0727848;7.6812472;Accatastato - L219:::1245:132::8;Locale commerciale, negozio;Non Disponibile;41.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;;Non Dichiarato;in concessione a titolo oneroso;5198.0;01/08/2020;
694956;FABBRICATO;Piazza Palazzo di Città;5;45.0727848;7.6812472;Accatastato - L219:::1245:132::9;Magazzino e locali di deposito;Non Disponibile;51.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;
694957;FABBRICATO;corso venezia;11;45.0929198;7.6789981;Accatastato - L219:::1125:90::1;Struttura residenziale collettiva (es.: collegi e convitti, educandati, ricoveri, orfanotrofi, ospizi, conventi, seminari);5.0;3072.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;
694958;FABBRICATO;via palazzo di citta';13;45.0723039;7.6831473;Accatastato - L219:::1245:143::120;Locale commerciale, negozio;Non Disponibile;38.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività commerciale e di ristorazione;;;;
694959;FABBRICATO;via palazzo di citta';13;45.0723039;7.6831473;Accatastato - L219:::1245:143::121;Locale commerciale, negozio;Non Disponibile;48.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività commerciale e di ristorazione;;;;
694960;FABBRICATO;via palazzo di citta';11;45.0723039;7.6831473;Accatastato - L219:::1245:143::122;Abitazione;Non Disponibile;102.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
694961;FABBRICATO;via palazzo di citta';11;45.0723039;7.6831473;Accatastato - L219:::1245:143::123;Abitazione;Non Disponibile;86.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
694962;FABBRICATO;via palazzo di citta';11;45.0723039;7.6831473;Accatastato - L219:::1245:143::124;Abitazione;Non Disponibile;102.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
694963;FABBRICATO;via palazzo di citta';11;45.0723039;7.6831473;Accatastato - L219:::1245:143::125;Abitazione;Non Disponibile;86.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
694964;FABBRICATO;via palazzo di citta';11;45.0723039;7.6831473;Accatastato - L219:::1245:143::126;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;33.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
694965;FABBRICATO;via palazzo di citta';11;45.0723039;7.6831473;Accatastato - L219:::1245:143::127;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;15.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
694966;FABBRICATO;via palazzo di citta';11;45.0723039;7.6831473;Accatastato - L219:::1245:143::128;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;13.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
694967;FABBRICATO;via palazzo di citta';11;45.0723039;7.6831473;Accatastato - L219:::1245:143::129;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;13.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
694968;FABBRICATO;via palazzo di citta';11;45.0723039;7.6831473;Accatastato - L219:::1245:143::130;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;10.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
