struttura,lat,lon,categoria,amenity,count_250m,count_500m,count_1km,count_2km,pois_within_2km
Residenza universitaria Cappel Verde,45.0727736,7.6834449,verde,scrub,0,0,0,1,360131117
Residenza universitaria Cappel Verde,45.0727736,7.6834449,verde,allotments,0,1,1,1,328623930
Residenza universitaria Cappel Verde,45.0727736,7.6834449,verde,playground,0,0,6,32,"83093080,4968614878,83051429,83051428,1149617853,1149617852,499890620,1438254805,2110827287,8787334116,130457685,3419744722,3419744721,820424988,164063782,1780526494,191211963,1168299039,1170974105,1054786065,9215807657,10221497811,12851950094,2505158924,552214398,623124807,2097331624,1291894961,108460659,577440400,8464466018,1157616172"
Residenza universitaria Cappel Verde,45.0727736,7.6834449,verde,recreation_ground,0,0,0,0,
Residenza universitaria Cappel Verde,45.0727736,7.6834449,verde,nature_reserve,0,0,0,0,
Residenza universitaria Cappel Verde,45.0727736,7.6834449,verde,lake,0,0,0,0,
Residenza universitaria Cappel Verde,45.0727736,7.6834449,verde,reservoir,0,0,0,0,
Residenza universitaria Cappel Verde,45.0727736,7.6834449,sport,fitness_centre,0,0,3,13,"12886908643,9463603381,12488885986,12327658096,2018982152,4736058200,12547891555,11049505605,6851326135,3349809096,3343770523,11534701686,13011248973"
Residenza universitaria Cappel Verde,45.0727736,7.6834449,sport,sports_centre,0,0,1,10,"188466381,9792328371,630344434,458039656,288893797,458039655,3352111838,2097331599,3355734546,3355731107"
Residenza universitaria Cappel Verde,45.0727736,7.6834449,sport,stadium,0,0,0,0,
Residenza universitaria Cappel Verde,45.0727736,7.6834449,sport,swimming_pool,0,0,0,5,"1118749030,1118749029,1118749028,320710589,2097331540"
Residenza universitaria Cappel Verde,45.0727736,7.6834449,sport,water_park,0,0,0,0,
Residenza universitaria Cappel Verde,45.0727736,7.6834449,sport,pitch,0,1,8,43,"1065476429,10694640239,10694640238,10694640237,324738752,1014573092,362273176,5410221475,117526387,1347180844,1190222149,117526384,1190222452,1190222148,117526386,1347180845,117526378,1347180843,245045843,1062624219,358681038,358681041,358681042,358681037,119456036,578921511,1315551317,1315551316,319284839,809362711,809362112,218287346,218287350,1000297399,256770955,218287344,10994156063,10994273932,179477508,259895250,1157616171,253360458,286108004"
Residenza universitaria Cappel Verde,45.0727736,7.6834449,sport,tennis_court,0,0,0,0,
Residenza universitaria Cappel Verde,45.0727736,7.6834449,sport,golf_course,0,0,0,0,
Residenza universitaria Cappel Verde,45.0727736,7.6834449,sport,ice_rink,0,0,0,0,
Residenza universitaria Cappel Verde,45.0727736,7.6834449,sport,bowling_alley,0,0,0,0,
Residenza universitaria Cappel Verde,45.0727736,7.6834449,sport,climbing_wall,0,0,0,0,
Residenza universitaria Cappel Verde,45.0727736,7.6834449,sport,gym,0,0,0,0,
Residenza universitaria Cappel Verde,45.0727736,7.6834449,commerciale,shop,0,0,0,0,
Residenza universitaria Cappel Verde,45.0727736,7.6834449,educazione,school,0,0,12,45,"7501518183,7501518184,367981582,1065476430,315598789,391737655,4736111631,340249805,334684164,426293828,4736081694,320875624,4736084237,201438197,190499456,190499455,243074534,250151807,2284034343,2284034348,117493773,1304814076,1168299038,10765663105,450287805,1091923526,3343680527,42864476,1168299037,108601368,3343687306,3343687307,616984801,182884900,453290904,632813027,322254779,322254780,322254777,286107710,253360459,3343605435,3343615248,616994936,3343636574"
Residenza universitaria Cappel Verde,45.0727736,7.6834449,educazione,kindergarten,0,2,7,16,"314888176,12227784321,4762289761,1328540432,2284034346,219014163,7807308276,12768280010,10896540919,2018099976,256387052,532940553,453757173,12233633201,7038759586,253360467"
Residenza universitaria Cappel Verde,45.0727736,7.6834449,educazione,university,0,1,12,21,"8903777986,2714024340,192604816,2577028412,2577029282,2018055299,2018055301,9739802942,2503902059,3363964793,6851326132,4086214801,2018087957,1218747279,6851439272,651771955,4735868696,10237789518,453757181,3349733649,450278224"
Residenza universitaria Cappel Verde,45.0727736,7.6834449,educazione,college,0,0,1,3,"780144763,318997570,12248046055"
Residenza universitaria Cappel Verde,45.0727736,7.6834449,educazione,music_school,0,0,1,2,"28109102,3343797841"
Residenza universitaria Cappel Verde,45.0727736,7.6834449,educazione,driving_school,0,1,3,11,"12886844895,10879184439,11841904325,3859150411,12165781951,4734140809,12089511784,316203024,12077001867,9762124287,3473130432"
Residenza universitaria Cappel Verde,45.0727736,7.6834449,educazione,research_institute,0,0,0,1,6241694510
Residenza universitaria Cappel Verde,45.0727736,7.6834449,educazione,vocational_school,0,0,0,0,
Residenza universitaria Cappel Verde,45.0727736,7.6834449,educazione,library,1,2,3,14,"243093474,10229510808,4209315503,11806550856,4936115896,9693041809,3352114524,909179631,117351946,6074405709,4849156539,2096881473,3345600834,138036072"
Residenza universitaria Cappel Verde,45.0727736,7.6834449,educazione,archive,0,0,0,0,
Residenza universitaria Cappel Verde,45.0727736,7.6834449,educazione,museum,2,14,24,35,"12072302022,123180294,397514864,6433764792,435784636,4572133130,4736079916,6433974757,9585924917,5171950042,246516587,246643344,6432836094,2177769729,1333701144,6435420518,6431480861,2026479833,318938052,2026479832,246443715,6432887576,6432637423,11267476069,4908362221,6434268049,1628071063,248771289,6433944342,11217521918,246516619,9757285250,761582364,4067344493,3349838584"
Residenza universitaria Cappel Verde,45.0727736,7.6834449,educazione,community_centre,0,0,1,7,"423150315,12548906803,3363460993,3352189835,3371757496,8069412590,104339324"
Residenza universitaria Carlo Mollino,45.0641746,7.6508246,sanità,healthcare,0,0,0,0,
Residenza universitaria Carlo Mollino,45.0641746,7.6508246,sanità,pharmacy,5,8,18,68,"4785081493,7380109523,2536257617,4620303530,1470609151,2019649541,4734592596,4786739926,3348691737,4734591980,4734595751,4553612464,3147953801,1670302089,2135139106,4734594417,4734593954,7385328770,7380128899,7380131545,4289452247,7373154101,1198867317,4735667414,12814474916,6029326322,4735669404,4735721872,12800044441,2036336905,2036356385,4735719316,4412226590,9140119438,4735717950,7384890987,7376141996,3027567380,7380102116,1446143790,7380072654,3348688592,1491288435,3914894256,3946017788,4111366192,3917178727,3342794654,7373154102,4734768651,3342781917,3342780201,7058359416,7312067712,7312112149,4734225963,3344768366,3344782869,1475077657,7312514018,1923349804,7372912660,4734222157,4736115522,7312267251,3342806293,4735717430,2593187678"
Residenza universitaria Carlo Mollino,45.0641746,7.6508246,sanità,dentist,1,2,4,10,"13306002941,7261094839,13288761320,9568693092,12886910727,2016414024,12946986024,11564921123,12165839580,1448147009"
Residenza universitaria Carlo Mollino,45.0641746,7.6508246,sanità,veterinary,1,2,4,10,"4734597325,6948201811,7023650031,6942723111,9952804074,3956304242,12951974696,11290467038,7234175545,13170595046"
Residenza universitaria Carlo Mollino,45.0641746,7.6508246,sanità,optician,0,0,0,0,
Residenza universitaria Carlo Mollino,45.0641746,7.6508246,sanità,medical_supply,0,0,2,3,"13138464036,11064390829,12951935240"
Residenza universitaria Carlo Mollino,45.0641746,7.6508246,sanità,defibrillator,0,0,7,16,"13308607340,9376999100,10243877109,7227510560,12237513601,9552060491,9137861147,7232177660,9515896704,7234888685,12886227002,432803701,12484268753,8404250984,5121847084,7934552531"
Residenza universitaria Carlo Mollino,45.0641746,7.6508246,sanità,hospital,0,0,0,5,"521821122,862795993,3538149956,26294487,294267544"
Residenza universitaria Carlo Mollino,45.0641746,7.6508246,sanità,clinic,0,0,2,19,"654215083,12855312376,290245244,1196177763,395057467,12816667601,12816667602,12816909558,12816909553,12814452400,12816909554,12814474932,12814452396,6664922333,822529092,4735668281,4086286155,11290349432,10698816652"
Residenza universitaria Carlo Mollino,45.0641746,7.6508246,sanità,doctors,0,0,0,0,
Residenza universitaria Carlo Mollino,45.0641746,7.6508246,mobilità,station,0,0,0,9,"543360161,254594416,496268558,1095052533,332648726,332648606,2081499942,11592793752,432803698"
Residenza universitaria Carlo Mollino,45.0641746,7.6508246,mobilità,subway_entrance,0,0,0,37,"3431314079,3431314078,10235736538,3431314077,3431314076,3431314075,10235736525,430167591,429724255,946525643,1484955768,1484955766,1484955767,957916124,946525616,957923325,442641053,442641055,1367855910,1839686581,1367855907,1367855911,1367855914,957923361,957923319,957923307,957923318,3431314080,2299299617,2299299618,3283630305,1367855920,1026285948,1026285957,1026285955,1026285950,1367855922"
Residenza universitaria Carlo Mollino,45.0641746,7.6508246,mobilità,tram_stop,9,14,33,105,"1234675838,1233612845,1270905156,1233612826,1234675831,1234675807,1234675699,1234675847,11009337364,1234675743,1234675824,1234675790,945383236,945383225,945383170,945383228,945383209,945383242,11009337366,1234675767,1234675754,1199240450,1230710275,1270651295,1262202670,1230710077,1230710325,1230709627,1230709993,1231011146,945383335,945383168,1230709942,1230709908,1231011227,941491902,941491727,1168929313,1167320836,1168929291,941491699,1167320919,941491496,1230709954,1230710110,1230709892,941491640,941491856,938733459,938733498,945268814,945268800,1185414536,1168929618,945268789,945268816,1167321000,1168270429,945268799,1199240661,1229263858,1167320990,1167320859,1167321088,1167321041,1167320969,1167320960,1185414562,1168270672,1231011192,1230709701,942830330,942830343,942830344,942830324,942830342,942830327,942830313,942830316,1229827369,1229580312,1229827462,1229580298,1229580302,1229827262,1229827380,1229580296,943330794,943330820,948350593,948350631,943330778,943330837,1229827464,943330773,943330793,1185414492,945268801,945268822,945268805,943330838,11294052063,945268802,941491672,1168270534"
Residenza universitaria Carlo Mollino,45.0641746,7.6508246,mobilità,bus_stop,9,22,106,382,"1262211661,1262202360,1262197992,1234675634,1262211378,1262206677,1262196571,1262182521,1233612852,1262193998,1233612824,1262207027,1262203336,1262192798,1262189772,1262195237,1262207755,1262190794,1262182380,1262210347,1262190812,1262182452,1262194936,1262199328,1262204920,1185441578,1262208869,1262211602,1262199144,1262195704,1262185164,1262210241,1262197150,1262210434,1262199934,1262199271,1262190748,1262200682,1262208770,1262186464,1262191474,1234675726,1262203695,1234675650,1262203346,1262204437,1262208811,1262202241,1262204527,11211252316,1262185590,1262199222,1262190163,1262185865,1668063927,1262195515,1262193449,1262203196,11009337365,1262207225,11211252314,1262195960,11211252315,1262208328,937591581,1262207453,937591513,1262210240,1199003172,1199003187,1185441565,1262208618,1185441540,1185441579,937591574,1213368937,1262204355,1185441569,1262183019,937591597,1262201258,937605183,937605179,1198909279,1198909287,937605170,937605201,937605172,10200584299,1185414537,10200408844,1262206025,1185414591,1262212245,1262212777,1262192470,1262208298,1262197981,1262194443,1185441549,1262197105,1185441551,1262186201,1262199241,1185441575,10200584300,10200408843,1262205104,11211252313,1262195832,1262208385,1262209301,1262194948,1262198072,1262211472,1262197194,1230710356,1230710401,1262209161,1262194483,1213368919,1198867501,1198867296,1185441587,3979495903,10200408842,1262208027,1185441561,1230710173,1230709749,1262204124,1185441537,1231011169,1262194463,1212944734,1212944745,1262206303,1262208993,1213368963,1262208641,1185809741,1262208307,1185414473,1185809759,1262194959,1262188782,1185809737,1262199883,1262204464,1262187238,937605193,937605195,937605181,937605194,937605189,1262198275,1198867720,1262200618,1262210403,1198867646,1198867624,1262199732,1198867456,1167320783,1262207954,1262187635,1262208539,1262200757,1262204432,1262205523,1262195376,1262203331,1262207470,1262195744,1185414571,1231011126,1168929258,1198867528,1199003141,1168929465,1185815850,1262195065,1262182588,937605174,937605197,1168270670,1199240778,937605169,1168929641,937605192,1168929327,937605175,1262195535,937605200,1229263756,1262201038,1262206788,1198867355,1262188427,13357227255,1198867590,1198867343,1198867678,1168929435,1198867713,1168929622,937605184,1185414408,1525407946,1262208796,937605187,1262193964,1262202938,1262210261,1262196361,1262193644,1262211503,937605188,1168270573,1262204223,1262204392,1262183098,1262198988,1262198123,1262212515,1262197053,1262209471,1262197177,1262198384,1262209293,1262199646,1262204607,1262208375,1262208983,1262185661,1262201597,1262208218,1262207930,1262195899,1262192507,1262196140,1262182653,1262199082,1262199702,1262197372,1262187256,1262208290,1262197969,1262201321,1262197313,1262182600,1262197071,1262195996,1262210565,1262195403,1262200220,1262198137,1262203653,1262203564,1262212324,1262195144,1262182776,1262199205,1262208958,1262199591,1262193765,1262203257,1262194988,1262188706,1262202792,1262194321,1262197282,1262212832,1262211335,1262189175,1262199980,1262198311,1262195447,1262183195,1262208260,1262211717,1262184927,1262196052,1262205722,1262209117,1262192893,1262192699,1262191010,1262190401,1262196012,1262192555,1262209422,1262184292,1262201989,1262207376,1262208142,1262187575,1313599114,1313599098,1313599087,1313599111,1262201435,1313599104,1229580307,1229827398,12823257925,1262196595,1262210281,1262196239,1229827470,1229580327,1262198584,1262212991,1229580319,1262199709,1229827300,1262198618,1524833855,10938458344,4806485504,1569038269,12074187316,1262209419,1262197341,1524833877,4665090550,4665090551,1262209460,1262195174,1262203792,1262195359,1262203217,943330789,943330777,1262206976,1399644508,1262193498,1262202140,943330783,943330770,1262204189,943330813,1262203134,1262208172,937954790,1185414556,1185414572,1199240547,1569038260,1262208085,8494249908,1262196253,1199240667,1262201459,10938458345,1262197535,1262194358,8496496625,1262202182,4248370551,4245731174,4443910584,1262182722,1262198202,1262203078,1199240749,1262193035,943330835,937954831,1254531567,1262206062,2299299616,937605198,937605176,1262203237,937605190,1199240598,1816820005,1168929344,1262197041,1168270407,1262196215"
Residenza universitaria Carlo Mollino,45.0641746,7.6508246,mobilità,charging_station,0,2,5,31,"10759330929,10200314273,11505952227,10704779934,4691906384,5787665000,4691906382,7412497420,9568693093,12206458665,9331784402,5545629913,11107468089,10574420948,12804904532,12766392871,9952823611,12804895752,12504447605,13138483052,10203837376,13027591668,13340070604,13027614487,9088671239,4671233528,9088671240,13075187843,5545493679,12801752468,3906238205"
