struttura,lat,lon,categoria,amenity,count_250m,count_500m,count_1km,count_2km,pois_within_2km
RSA Giardino degli Aironi,45.0946623,7.7337548,verde,grass,2,6,9,40,"1066867106,1066867107,1066867108,1066705604,373603102,373603100,373603103,373603101,846901931,1066905230,1066905231,846901930,209328494,595932808,595901637,595901645,306453741,595901636,595901648,595902045,595902044,856696036,1334635036,854544473,854544475,858472827,854802540,854802539,854802538,854802537,854802536,854802556,858472825,854802555,858472824,854802557,854802554,854802558,852610450,852610451"
RSA Giardino degli Aironi,45.0946623,7.7337548,verde,wood,0,0,1,2,"1335562042,309607712"
RSA Giardino degli Aironi,45.0946623,7.7337548,verde,forest,0,0,0,16,"879300343,879300344,309530992,390607863,309530978,309885331,390607864,309530999,309530984,309885329,309885319,748948140,309885316,748990355,757322270,758155144"
RSA Giardino degli Aironi,45.0946623,7.7337548,verde,meadow,0,0,0,0,
RSA Giardino degli Aironi,45.0946623,7.7337548,verde,scrub,0,1,2,3,"878911160,879192648,595932806"
RSA Giardino degli Aironi,45.0946623,7.7337548,verde,allotments,0,1,3,4,"879207651,328627362,257915478,595901649"
RSA Giardino degli Aironi,45.0946623,7.7337548,verde,playground,0,0,0,9,"871398133,587450244,1287713139,1365758333,244117366,9502705416,12700441613,856696032,1041957452"
RSA Giardino degli Aironi,45.0946623,7.7337548,verde,recreation_ground,0,0,0,0,
RSA Giardino degli Aironi,45.0946623,7.7337548,verde,nature_reserve,0,0,0,1,110331656
RSA Giardino degli Aironi,45.0946623,7.7337548,verde,lake,0,0,0,0,
RSA Giardino degli Aironi,45.0946623,7.7337548,verde,reservoir,0,0,0,0,
RSA Giardino degli Aironi,45.0946623,7.7337548,sport,fitness_centre,0,0,0,0,
RSA Giardino degli Aironi,45.0946623,7.7337548,sport,sports_centre,1,1,2,3,"128502724,769037981,193401406"
RSA Giardino degli Aironi,45.0946623,7.7337548,sport,stadium,0,0,0,0,
RSA Giardino degli Aironi,45.0946623,7.7337548,sport,swimming_pool,1,1,2,12,"1029687009,390607861,12914388202,865869244,1257123729,856603964,8296841405,854883724,854113022,854113018,864047726,852610465"
RSA Giardino degli Aironi,45.0946623,7.7337548,sport,water_park,0,0,0,0,
RSA Giardino degli Aironi,45.0946623,7.7337548,sport,pitch,5,6,15,46,"390602981,390602979,879300352,879300351,1454028456,587450246,587450245,108480067,12914361819,6472702289,117632408,117634252,117634237,117634235,117634256,117634232,684804214,117634249,306426123,215566322,215566296,215566313,543848865,390607862,1270959181,306426118,306430122,865869249,769037982,865869247,865869246,865869245,865869248,769037983,290769906,864044047,864044048,864044050,258619997,391561428,758155145,758155146,378635371,378635368,378635369,862919823"
RSA Giardino degli Aironi,45.0946623,7.7337548,sport,tennis_court,0,0,0,0,
RSA Giardino degli Aironi,45.0946623,7.7337548,sport,golf_course,0,0,0,0,
RSA Giardino degli Aironi,45.0946623,7.7337548,sport,ice_rink,0,0,0,0,
RSA Giardino degli Aironi,45.0946623,7.7337548,sport,bowling_alley,0,0,0,0,
RSA Giardino degli Aironi,45.0946623,7.7337548,sport,climbing_wall,0,0,0,0,
RSA Giardino degli Aironi,45.0946623,7.7337548,sport,gym,0,0,0,0,
RSA Giardino degli Aironi,45.0946623,7.7337548,commerciale,shop,0,0,0,0,
RSA Giardino degli Aironi,45.0946623,7.7337548,educazione,school,0,0,3,13,"660571077,1066905236,1066905234,778626265,871388857,1066937088,197183076,362954065,867728922,7548356045,373603906,356492915,8296841406"
RSA Giardino degli Aironi,45.0946623,7.7337548,educazione,kindergarten,0,0,0,2,"871399684,514191025"
RSA Giardino degli Aironi,45.0946623,7.7337548,educazione,university,0,0,0,0,
RSA Giardino degli Aironi,45.0946623,7.7337548,educazione,college,0,0,0,0,
RSA Giardino degli Aironi,45.0946623,7.7337548,educazione,music_school,0,0,0,0,
RSA Giardino degli Aironi,45.0946623,7.7337548,educazione,driving_school,0,0,1,2,"12914367680,3106367116"
RSA Giardino degli Aironi,45.0946623,7.7337548,educazione,research_institute,0,0,0,0,
RSA Giardino degli Aironi,45.0946623,7.7337548,educazione,vocational_school,0,0,0,0,
RSA Giardino degli Aironi,45.0946623,7.7337548,educazione,library,0,0,1,1,3369551440
RSA Giardino degli Aironi,45.0946623,7.7337548,educazione,archive,0,0,0,0,
RSA Giardino degli Aironi,45.0946623,7.7337548,educazione,museum,0,0,0,1,13005295422
RSA Giardino degli Aironi,45.0946623,7.7337548,educazione,community_centre,0,0,0,0,
Senior Residence - RSA Servais,45.0842294,7.6287842,sanità,healthcare,0,0,0,0,
Senior Residence - RSA Servais,45.0842294,7.6287842,sanità,pharmacy,0,3,8,34,"6092363745,7312274928,7378942316,11269135665,4734251590,7312260730,1738121268,2208919912,6061213817,3027567380,4734738176,7373154100,7378946079,4734005493,8228658596,7380102116,1446143790,7380072654,3348688592,1491288435,7378941367,8196134564,1432238864,4734011255,3914894256,3946017788,4111366192,3917178727,7058359416,4734135996,4734225963,1757127788,3563452895,7368578482"
Senior Residence - RSA Servais,45.0842294,7.6287842,sanità,dentist,0,0,0,6,"12987277703,12969033170,11269180205,12946986024,11564921123,12165839580"
Senior Residence - RSA Servais,45.0842294,7.6287842,sanità,veterinary,0,0,1,6,"4362506882,11278456881,10271366850,9952804074,3956304242,13273646894"
Senior Residence - RSA Servais,45.0842294,7.6287842,sanità,optician,0,0,0,0,
Senior Residence - RSA Servais,45.0842294,7.6287842,sanità,medical_supply,0,0,0,2,"12730508999,12951935240"
Senior Residence - RSA Servais,45.0842294,7.6287842,sanità,defibrillator,0,0,0,1,12691328901
Senior Residence - RSA Servais,45.0842294,7.6287842,sanità,hospital,0,0,0,2,"521821122,843447029"
Senior Residence - RSA Servais,45.0842294,7.6287842,sanità,clinic,0,0,1,2,"4577161593,4159998135"
Senior Residence - RSA Servais,45.0842294,7.6287842,sanità,doctors,0,0,0,0,
Senior Residence - RSA Servais,45.0842294,7.6287842,mobilità,station,0,0,0,6,"496268561,496268560,496268559,496268558,1095052533,332648726"
Senior Residence - RSA Servais,45.0842294,7.6287842,mobilità,subway_entrance,0,0,0,16,"1484955755,1484955757,946525620,1484955758,429724253,1484955763,1484955764,1484955765,430167591,429724255,946525643,1484955768,1484955766,1484955767,957916124,946525616"
Senior Residence - RSA Servais,45.0842294,7.6287842,mobilità,tram_stop,0,1,5,15,"1262210955,942830318,942830322,7788257670,942830306,942830333,942830319,942830330,942830343,942830344,942830324,942830342,942830327,942830313,942830316"
Senior Residence - RSA Servais,45.0842294,7.6287842,mobilità,bus_stop,5,20,50,199,"1262211378,1262212144,1262208902,1262212584,1262200195,1262197335,1262197168,1262195360,1262195977,1262199321,946525610,1262196155,946525640,946525632,2291878854,2291878847,946525613,1262200106,1262201262,1262189043,1262204508,1262182442,1262184570,946525626,1262211055,1262199057,1262210484,1262186951,1262200726,1262207530,1262192776,1262210406,1262203278,1262196857,1262210254,1262199601,1262207652,1262192820,1262192572,1262182489,1262198018,1262208395,1262208246,1262212146,12690560970,1262204223,1262197828,1262204392,1262183098,1262212550,1262203181,1262209396,1262196675,1262203579,1262185760,1262197125,1262211759,1262183534,1262194696,1262191338,1262208360,1262207271,1262207439,1262209980,1262212738,1262200111,1262194584,1262204585,1262212453,1262198988,1262198123,1262212515,1262197053,1262209471,1262197177,1262198384,1262209293,1262199646,1262204607,1262208375,1262185661,1262201597,1262208218,1262195899,1262192507,1262196140,1262182653,1262199082,1262199702,1262197372,1262187256,1262208290,1262197969,1262201321,1262197313,1262211448,1262210034,1262182600,1262197071,1262196581,1262204331,1262184392,13051936980,13051936979,3228156230,12701902027,1262195543,1262193705,1262206540,1262195996,1262210565,1262195403,1262200220,1262187100,1262207479,1262194791,1262212324,1262182776,1262199205,1262189175,1262199980,1262198311,1262195447,1262183195,1262208260,1262211717,1262184927,1262196052,1262205722,1262209117,1262192893,1262192699,1262191010,1262190401,1262205881,1262201336,1262203738,1262199030,1262209939,1262184292,1262201989,1262207376,1262208142,1262199711,1262204582,1262191786,1262199960,1262199765,1262199249,1262204635,1262198505,1262203762,1262200629,1262190870,1262184112,1262203796,1262208309,1262195096,1262194495,3228284521,1262209506,1262210297,1262212628,1262208461,1262192447,1262210223,1262210677,1262197305,1262208801,1262196028,1262210271,1262194977,1262195990,1262188903,1262203936,1262188478,1262207580,1262182262,1262182236,1262197435,1262200157,1262189491,1262183371,1262197707,1262182431,1262197883,1262207083,1262185232,1262207614,1262200572,1262190626,1262209085,1262182405,1262203714,1262194671,1262210195,1262192814,1262195018,1262195334"
Senior Residence - RSA Servais,45.0842294,7.6287842,mobilità,charging_station,0,1,2,16,"10759330929,9240428223,11032837899,10574420948,11895314700,12804904532,12766392871,9952823611,12804895752,12504447605,13138483052,11518533826,10203837376,13027591668,10243424972,13027614487"
Senior Residence - RSA Servais,45.0842294,7.6287842,mobilità,car_sharing,0,0,0,0,
Senior Residence - RSA Servais,45.0842294,7.6287842,mobilità,taxi,0,0,0,2,"2214915027,3205040135"
Senior Residence - RSA Servais,45.0842294,7.6287842,mobilità,parking,3,8,31,137,"386376298,386376296,1150720572,1152878418,1152878417,1152878416,1157692129,122114019,1158185707,1150724561,1150728372,1222544251,1227626225,1066448011,1216250184,219922320,1216250183,134467635,336054157,336054158,1216407390,219922338,171721723,1216238314,1216238309,1216238310,1051058726,1216238307,1216238308,592440671,1216245336,472568620,1216407389,438987370,900936894,84470728,913316090,571246785,342866808,910744908,342866809,910744903,342866810,910744895,910744894,804089756,125664374,571037511,772457827,274564580,904047155,104183442,389735411,1121215910,888437474,892435294,167316233,1423333701,292034360,171572406,1243695860,171572408,885983220,901726403,8238384557,885983263,8238384556,909076060,893611639,525114438,804926618,1125419383,881078243,822527115,110530901,388410845,892061235,895352333,895352332,891936899,891936900,389549638,391743104,389601115,389601114,448718773,448969330,110534406,110862166,110862168,525113175,116648838,904480300,116648837,170359393,913974587,913974589,116648844,914061236,914061235,904480306,116648846,905200784,914080225,904655875,904480313,904655874,904655868,900506112,914093626,914093596,123075860,1381549540,1047601924,289462907,350598661,883916435,82257430,82257429,122594341,37041494,285017151,285017148,38322092,285017150,285070811,285070405,285016866,3563452897,802137790,883916442,846925185,919673015,846925184,921599999,919673001,921600007"
Senior Residence - RSA Servais,45.0842294,7.6287842,mobilità,car_rental,0,0,0,0,
Senior Residence - RSA Servais,45.0842294,7.6287842,mobilità,bicycle_parking,2,2,7,27,"10766359910,3431361722,13301048574,12896310110,2602219048,2699762534,12712880205,12712831795,2699762531,2699763621,2699762528,2699762080,7174545829,12165839590,13273630892,10901383359,2699745133,9300406026,2699743589,12165839584,2699743596,12791438497,13303872013,2900432848,12120421659,10831661710,9519183729"
Senior Residence - RSA Servais,45.0842294,7.6287842,mobilità,bicycle_rental,0,0,0,0,
Senior Residence - RSA Servais,45.0842294,7.6287842,mobilità,primary,0,0,0,0,
Senior Residence - RSA Servais,45.0842294,7.6287842,mobilità,secondary,0,0,0,0,
Senior Residence - RSA Servais,45.0842294,7.6287842,verde,park,6,11,31,85,"97550213,123245358,572393053,529652137,1152885668,1157688796,1157690636,294150168,192280717,1185553285,293857921,202530430,529652140,337532331,335550691,337532332,213894209,904047158,904402091,904047163,571008370,97550214,438380758,97686011,168437530,571008371,389732506,167316232,133623606,82205065,1153579567,390153110,886067334,888437481,888451639,314020901,286095909,895315284,901726422,888451642,181314354,181314353,873160468,888451650,888470381,314108055,769102585,709584087,242407848,292034395,82400823,36854185,1055411315,880153068,822527117,136174598,385418437,117959657,525113176,129903965,479483770,81792740,81792741,341402495,904270747,821781215,821781214,905200796,904270763,905200776,116615284,893738440,288891648,274568782,288891650,769097597,140774441,883916433,769102583,633262008,801927117,801927116,480821049,79942860,802161320"
Senior Residence - RSA Servais,45.0842294,7.6287842,verde,garden,16,44,116,293,"292158239,914597112,1150720581,1152878415,1152878412,1247587118,1158485657,1158485662,1160228738,1158485659,1160228739,1158485658,1160228741,1158485660,1160230340,1160230341,1160228740,1158485661,1158485640,1157915971,1150728378,1150724577,1158456451,1158456450,1158456449,1150724575,1160228746,1150724576,1158485639,1150724562,1158456445,1157919654,1158485638,1158485637,1150724563,1222210926,1222210925,1216273007,478280745,1216496187,913296524,914385208,914385206,914385207,914385205,1150728377,804086828,804086829,904402101,804086827,913963095,1158456440,1158456441,1157919658,904402100,913963094,1221747935,911490404,898105031,898105030,912941790,912941791,898105032,912941765,911490403,911527611,910395906,904270754,904047172,1218276699,1183650332,1183650331,1218276695,892435308,82290351,888354908,897707178,888354904,888354903,888354905,897707188,885983275,888354906,897707189,892435320,892435322,897304955,897304935,911342036,897304934,895660509,895315779,895315780,895315778,895315777,894509028,895315776,894684426,895315775,901726429,894509024,894684436,895315774,894357524,894357546,1281784979,885983278,886066456,885983213,886066462,664934591,885983233,885983255,885983257,885983236,885983277,885983245,893427549,884864142,893621190,883226367,884146072,893427570,893427561,893427562,893611640,893427548,893427547,888568023,888568021,888582098,1055416062,881236255,909076059,1055416029,1055413219,881551760,892460217,892460222,892460206,892460208,891498339,891498341,891498343,891498340,890748884,892460219,916939206,916939199,10901405103,525113177,889467736,525113178,889468648,889467729,766788903,889348394,918136704,918136724,889467725,918136703,918136723,917103499,917103501,919651094,919651087,919651082,919651086,919651081,919651093,904270755,904480314,904270756,904777843,904270780,904480304,913974577,913986782,913974572,904270778,913974571,905200782,905200781,905200791,900506208,900506174,914080215,900506161,900506144,904047171,900848395,900506162,904562698,904655883,904777838,904777839,914093603,901295930,904047173,900506160,900506131,893738455,893738456,893738461,893453946,893453945,288891649,893738459,893738460,893453947,893453944,916438090,914315476,914315485,914315475,149850691,914315477,916438130,917103497,916939198,916438146,916939214,916438095,917103478,883708994,916438144,916438094,916939212,916438145,916438127,916438096,916438128,916438147,916939204,917103477,916438101,916438102,917103503,916438129,917103502,916438103,916438107,917103500,920625897,918136722,918582404,885678001,918582402,918582414,885677997,918136682,918136701,885678002,918584287,918136725,918136700,918582413,885678003,918582411,918582401,918582398,918582400,885678006,918582399,918136721,918582397,918582395,918582396,920118750,920118749,919657585,920118755,919657586,920118740,919657591,920118744,919709083,919657592,919672998,919724557,919709048,921075201,919724558,921600001,921075200,921075204,921600014,921075193,921075192,920118746,920118747,920118748,920118745"
Senior Residence - RSA Servais,45.0842294,7.6287842,verde,grass,6,15,25,205,"1158185710,1158185709,1216410424,1216250181,1216238313,1216017279,1216250185,1216020594,1216250182,1216020595,1216238312,1216020596,1216017278,484744760,1340546211,901938939,901938940,901938942,901288362,901288363,1150728371,901288365,904276844,901288364,912305340,913316089,913316094,910744888,913316117,913316106,913316093,910744905,913316096,910744906,910744886,910744887,910744889,910744890,342868617,342868616,337532333,1267945642,571634201,1267945641,898105045,911490408,912537095,912537092,912537094,911631941,911631958,911631967,911631960,911631969,911631952,911631959,911631957,911631953,911631951,438380761,1217131872,1217208884,1217208291,911467585,911342051,901898030,901898029,1339217622,1339217623,901898028,885983264,885983265,883226368,954750078,953713788,953713787,956494708,954750079,956494707,956494706,955893950,37671811,731899351,731899352,731899353,1173967163,731899358,1173907484,1173907485,731899359,731899350,731899354,1173907483,1173898346,1173898347,731899360,1173898349,1173898348,731899357,731899355,731899356,732096048,889467735,762971427,81753214,1369181324,1369181323,1369181322,904402118,905200788,904402117,913986791,913318622,913974580,913974573,904402114,913974568,1195666862,1195666875,1195666863,1195666873,1195666874,1195666872,1195666871,1195666876,1195666865,1195666864,1195666861,1195666857,1195666879,1195666870,1195666858,1195666866,1195666877,1195666878,914315467,1195666869,1195666868,1195666867,914080220,904655872,914080217,900506132,914159392,1339217624,893796322,914217503,893738444,893738443,893738442,893453923,914217504,769102584,914315500,914234002,914315498,914315499,914315497,914315486,304476163,287695723,287695729,914315469,287695725,304476161,914315489,289462909,914315470,926317335,304476164,304476160,304476162,626529206,917103479,287695730,287696035,914234001,914234003,287696039,287695726,289716340,768892605,289716346,919657582,884335982,918582410,919657583,919657584,81976030,920661315,920661316,920661314,123461299,920661317,81976033,920661319,920661313,921075162,81976031,921600013,81976027,920036095,123461298,1306640972,920118742"
